全网频道,#genre#
孝昌新闻党建768*576],http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝昌生活频道768*576],http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
罗田综合785*576],http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8
罗田综合1080*460],https://vip888.kuyun99.com/20180824/RgoY6gc7/index.m3u8
罗田综合640*480],http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
罗田旅游785*576],http://luotian.live.cjyun.org/video/s10013-LTLY/index.m3u8
罗田旅游1080*608],https://vip888.kuyun99.com/20180824/WJB07qKa/index.m3u8
红安综合785*576],http://hongan.live.cjyun.org/video/s10063-HAZH.m3u8
红安综合640*480],http://stream.zzgd.tv/1/sd/live.m3u8
大悟综合768*576],http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
大悟综合785*576],http://121.31.30.90:8085/ysten-business/live/sichuanstv/1.m3u8
应城新闻综合768*576],http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8
应城新闻综合640*480],http://stream.dybtv.com/yssh/GQ/live.m3u8
应城生活频道768*576],http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8
应城生活频道640*480],http://stream.dybtv.com/xwzh/GQ/live.m3u8
秭归新闻综合1024*576],http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
大冶一套768*576],http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
大冶二套768*576],http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226461/index.m3u8
嘉鱼新闻综合720*576],http://jiayu.live.tempsource.cjyun.org/videotmp/s10131-jyzh.m3u8
鹤峰综合频道1280*720],http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv.m3u8
鹤峰综合频道720*576],http://klmyyun.chinavas.com/hls/fuhai1.m3u8
夷陵综合1280*720],http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
广水新闻频道768*576],http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
云梦党建农业720*576],http://yunshangyunmeng.live.cjyun.org/video/s10130-ymdjny.m3u8
湖南经视0*0],http://ls.qingting.fm/live/1207.m3u8
湖南都市1024*576],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225672/index.m3u8
株洲新闻综合1280*720],http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
娄底综合频道1280*720],http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底综合频道768*576],http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
娄底公共频道1280*720],http://218.77.102.118:1935/live/gonggong/playlist.m3u8
宜章新闻综合1047*576],http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
宜章社会法制1047*576],http://hnyz.chinashadt.com:2036/live/stream:tv2.stream/playlist.m3u8
邵东综合频道1047*576],http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
邵东综合频道785*576],http://ivi.bupt.edu.cn/hls/lntv.m3u8
双峰电视一套654*360],http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8
双峰电视一套1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
南京新闻综合1280*720],http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京影视1280*720],http://live.nbs.cn/channels/njtv/yspd/m3u8:500k/live.m3u8
南京影视1920*1080],http://ivi.bupt.edu.cn/hls/btv1hd.m3u8
南京影视0*0],http://ls.qingting.fm/live/28138.m3u8
南京生活640*480],http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8#http://live.nbs.cn/channels/njtv/shpd/flv:500k/live
南京生活720*576],http://stream.guihet.com/tv/sxdft.php?id=3221225955
南京生活0*0],http://ls.qingting.fm/live/2227017.m3u8
南京娱乐640*480],http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
南京娱乐720*576],http://stream.guihet.com/tv/sxdft.php?id=3221225956
南京娱乐0*0],http://ls.qingting.fm/live/62628.m3u8
南京十八640*480],http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京十八720*576],http://stream.guihet.com/tv/sxdft.php?id=3221225957
南京十八0*0],http://ls.qingting.fm/live/28140.m3u8
南京少儿640*480],http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8#http://live.nbs.cn/channels/njtv/sepd/flv:500k/live
南京少儿1280*720],http://223.82.250.72/live/hdbeijingstv/1.m3u8
南京少儿720*576],http://stream.guihet.com/tv/sxdft.php?id=3221225958
南京少儿0*0],http://ls.qingting.fm/live/3701149.m3u8
无锡生活640*480],http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
张家港新闻综合1280*720],http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港社会生活1280*720],http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
江阴民生频道800*600],http://w3.wifijiangyin.com:1936/live/mspd_gq/playlist.m3u8
江阴民生频道1047*576],http://hntk.chinashadt.com:2036/live/stream:zonghe.stream/playlist.m3u8
宜兴新闻频道1280*720],http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
宜兴新闻频道785*576],http://121.31.30.90:8085/ysten-business/live/anhuistv/1.m3u8
新沂生活频道1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
太仓新闻频道1920*1080],http://58.211.172.37:1935/live/tcxwpc/playlist.m3u8
太仓新闻频道785*576],http://111.40.205.87/PLTV/88888888/224/3221225648/index.m3u8
太仓党建频道768*576],http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
太仓党建频道1920*1080],http://61.178.129.74:5021/live_hls/3/playlist.m3u8
邳州综合频道1920*1080],http://stream.pznews.com/pztv1/sd/live.m3u8
邳州综艺频道1920*1080],http://stream.pznews.com/pztv2/sd/live.m3u8
句容新闻综合768*576],http://218.3.92.100:1937/live/jrxwzh/playlist.m3u8#http://117.148.187.37/PLTV/88888888/224/3221226184/index.m3u8
句容新闻综合400*224],http://wcnc-lh.akamaihd.net/i/WCNC_Breaking_1@195112/master.m3u8
句容生活频道768*576],http://218.3.92.100:1937/live/shenghuo/playlist.m3u8#http://121.31.30.90:8085/ysten-business/live/kakukaton/1.m3u8
句容生活频道1280*720],http://weather-lh.akamaihd.net/i/twc_1@92006/index_2400_av-b.m3u8
句容影视频道768*576],http://218.3.92.100:1937/live/yingshi/playlist.m3u8
睢宁生活教育1920*1080],http://stream.gstv.com.cn/dspd/sd/live.m3u8
靖江新闻综合640*360],http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
滨海新闻综合785*576],http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
滨海新闻综合1280*720],http://223.82.250.72/live/hdhunanstv/1.m3u8
宝应新闻综合785*576],http://jsby.chinashadt.com:2035/live/by1.stream/playlist.m3u8
宝应生活资讯785*576],http://jsby.chinashadt.com:2035/live/by2.stream/playlist.m3u8
栖霞新闻频道640*480],http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
抚州综合频道320*270],http://111.75.179.195:30767/video/live_vide.m3u8
抚州综合频道1024*576],http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8
萍乡新闻综合720*540],http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv1stream.m3u8
萍乡教育频道720*540],http://www.pxitv.com:8099/hls-live/livepkgr/_definst_/pxitvevent/pxtv2stream.m3u8
德兴新闻综合720*576],http://218.64.168.174:5011/vod/hls/c01/live.m3u8
德兴新闻综合640*482],http://stream2.jlntv.cn/jlyb/sd/live.m3u8
袁州综合频道1047*576],http://jxyz.chinashadt.com:8036/live/yz1.stream/playist.m3u8
永新电视一套785*576],http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视一套480*360],http://hbzq.chinashadt.com:1937/live/1007.stream_360p/playlist.m3u8
永新电视一套768*576],http://58.211.172.37:1935/live/djpdpc/playlist.m3u8
永新电视二套785*576],http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
永新电视二套1047*576],http://hntj.chinashadt.com:2036/live/tv12.stream/playlist.m3u8
万载综合频道853*480],http://jxwz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8
万载综合频道1024*576],http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
万载综合频道0*0],http://ls.qingting.fm/live/273.m3u8
吉林教育720*576],http://stream1.jletv.cn/jljy/sd/live.m3u8
吉林教育0*0],http://ls.qingting.fm/live/2131011.m3u8
长春娱乐640*480],http://stream.chinactv.com/ctv2/sd/live.m3u8
长春市民640*480],http://stream.chinactv.com/ctv3/sd/live.m3u8
长春市民1047*576],http://hbzz.chinashadt.com:2036/zhibo/4.stream/chunklist.m3u8
长春市民320*240],http://hls.dhtv.cn:8080/live/v4_14.m3u8
长春商业640*480],http://stream.chinactv.com/ctv4/sd/live.m3u8
长春新知640*480],http://stream.chinactv.com/ctv5/sd/live.m3u8
长春新知320*240],http://hls.dhtv.cn:8080/live/v2_12.m3u8
通化新闻768*576],http://stream2.jlntv.cn/tonghua1/sd/live.m3u8
通化新闻0*0],http://ls.qingting.fm/live/60808.m3u8
吉林市新闻综合0*0],http://ls.qingting.fm/live/334.m3u8
农安新闻综合768*576],http://stream2.jlntv.cn/naxw/sd/live.m3u8
农安新闻综合1280*720],http://live.china-latv.com/channel1/sd/live.m3u8
农安新闻综合0*0],http://ls.qingting.fm/live/1288.m3u8
瓦房店经济生活640*480],http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
银川生活640*480],http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
安多卫视720*576],http://118.122.239.157:1235/hls/hd-live.m3u8
海西州综合频道720*576],http://stream.haixitv.cn/1/sd/live.m3u8
西安新闻综合768*576],http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安白鸽都市768*576],http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安文化影视768*576],http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路频道768*576],http://stream2.xiancity.cn/xatv5/sd/live.m3u8
枣庄教育频道640*480],http://stream.zzgd.tv/2/sd/live.m3u8
枣庄公共频道640*480],http://stream.zzgd.tv/3/sd/live.m3u8
枣庄公共频道450*360],http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
东营综合频道720*404],http://111.40.205.87/PLTV/88888888/224/3221225673/index.m3u8
东营公共频道1280*720],http://121.31.30.90:8085/ysten-business/live/dongfangstv/1.m3u8
德州新闻频道1920*1080],http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8#http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8#http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
德州公共频道1920*1080],http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8
德州公共频道480*360],http://117.158.206.60:9080/kaifeng/kftv3.m3u8#http://117.158.206.60:9080/kaifeng/kftv1.m3u8
德州图文频道1280*720],http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8#http://kaixianlive.cbg.cn:10345/5.m3u8#http://kaixianlive.cbg.cn:10345/1.m3u8
滨州公共电视剧1024*576],http://stream.bzcm.net/1/sd/live.m3u8
滨州公共电视剧1280*720],http://121.31.30.90:8085/ysten-business/live/hdhunanstv/1.m3u8
滨州公共电视剧640*480],http://enshi.live.cjyun.org/video/s10070-esgg.m3u8
东昌导视频道785*576],http://sddc.chinashadt.com:1936/live/gonggong.stream/playlist.m3u8
东昌导视频道640*360],http://livecdnh2.tvanywhere.ae/hls/mbc3/03.m3u8
新泰综合频道640*480],http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰综合频道1280*720],http://zb.pzhgd.com:9091/live/ggpd_800k.m3u8
新泰综合频道1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
新泰乡村党建640*480],http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰乡村党建320*270],http://111.75.179.195:30767/video/live_vide.m3u8
新泰影视频道640*480],http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新泰影视频道1067*600],http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
龙口新闻综合785*576],http://yslk.chinashadt.com:1635/live/stream:di1.stream/playlist.m3u8
龙口生活频道785*576],http://yslk.chinashadt.com:1635/live/stream:di2.stream/playlist.m3u8
龙口生活频道1280*720],http://111.40.205.87/PLTV/88888888/224/3221225640/index.m3u8
莒县电视二套720*576],http://61.162.225.122:8181/live/test2.m3u8
莒县图文频道1280*720],http://61.162.225.122:8181/live/test3.m3u8
无棣综合频道1047*576],http://sdwd.chinashadt.com:1935/live/wdzh.stream/playlist.m3u8
无棣综艺频道1047*576],http://sdwd.chinashadt.com:1935/live/wdzy.stream/playlist.m3u8
青州综合频道1047*576],http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州综合频道768*576],http://121.31.30.90:8085/ysten-business/live/shanxi1stv/yst.m3u8
青州文化旅游1047*576],http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州文化旅游768*576],http://111.40.205.76/PLTV/88888888/224/3221225625/index.m3u8
山西科教1047*576],http://sxxx.chinashadt.com:2037/live/4.stream/playlist.m3u8
临汾综合频道1047*576],http://sxxx.chinashadt.com:2037/live/1.stream/playlist.m3u8
晋中新闻频道768*576],http://111.40.205.87/PLTV/88888888/224/3221225639/index.m3u8
晋中公共频道768*576],http://218.3.92.100:1937/live/yingshi/chunklist_w365370764.m3u8
隰县新闻综合1047*576],http://sxxx.chinashadt.com:2037/live/2.stream/playlist.m3u8
兴县综合频道768*576],http://111.40.205.76/PLTV/88888888/224/3221225656/index.m3u8
西山电视台1280*720],http://218.26.97.12:5021/live_hls/1/c01.m3u8
西山电视台720*576],http://live.ysxtv.cn:8081/Ch1/playlist.m3u8
遂宁新闻综合1280*720],http://snlive.scsntv.com:8091/live/xwzh.m3u8
巴中综合频道1920*1080],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
巴中综合频道1280*720],http://ocj2.kksmg.com/ocj1/ocj1.m3u8
巴中公共频道1920*1080],http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8#http://117.169.120.140:8080/live/hdshandongstv/.m3u8
巴中公共频道1280*720],http://223.82.250.72/live/hddongfangstv/1.m3u8
阿坝综合频道1023*576],http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
港台频道,#genre#
凤凰中文 HD,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8#http://qlive.fengshows.cn/PCC.flv
凤凰资讯 HD,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8#http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8#http://qlive.fengshows.cn/PIN.flv
凤凰香港 HD,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://qlive.fengshows.cn/PHK.flv#http://qlive.fengshows.cn/live720p/PHK.flv#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
台湾台,http://pull.leshantangjt.com/live/playlist.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8#http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=28
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
星空卫视,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=233&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#rtmp://58.200.131.2/livetv/startv
TVB翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv&_res_tag_=video#http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=9
香港hks,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8
BabyFirst,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1#https://pl0-hls.live.huajiao.com/live_huajiao_v2/b1da26cb8ef06a3e3d5f3320eeea881f/playlist.m3u8
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8#rtmp://58.200.131.2/livetv/natlgeo
FOX动作,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
東森新聞,http://192.154.103.75:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8#http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
東森電影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
東森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天娱乐,http://192.154.103.75:8080//ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中視综合,http://192.154.103.75:8080//ZZ_zhongshi/ZZ_zhongshi.m3u8
中视综合,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
八大綜合,http://192.154.103.75:8080//ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
世纪综合,http://61.58.60.230:9319/live/49.m3u8
信吉電視,http://220.130.241.203:1935/sjtv/livestream/chunklist_w1048671923.m3u8
人間衛視,http://54.64.23.79:1935/live/vod/playlist.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
国会频道,http://61.58.60.230:9319/live/123.m3u8
靖天歡樂,http://61.58.60.230:9319/live/201.m3u8
靖天资讯,http://61.58.60.230:9319/live/202.m3u8
靖天娱乐,http://61.58.60.230:9319/live/204.m3u8
靖天国际,http://61.58.60.230:9319/live/205.m3u8
靖洋卡通,http://61.58.60.230:9319/live/206.m3u8
靖天卡通,http://61.58.60.230:9319/live/207.m3u8
靖天映画,http://61.58.60.230:9319/live/244.m3u8#http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=90
東森新闻1,http://192.154.103.75:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
TVB 星河,http://tvbilive14-i.akamaihd.net/hls/live/496347/CXHMovie/CXHMovie-01.m3u8
凤凰中文台,http://qlive.fengshows.cn/live720p/PCC.flv
凤凰资讯台,http://qlive.fengshows.cn/live720p/PIN.flv
凤凰香港台,http://qlive.fengshows.cn/live720p/PHK.flv
凤凰电影台,rtmp://58.200.131.2/livetv/fhdy
ChannelV,rtmp://58.200.131.2/livetv/channelv
探索频道,rtmp://58.200.131.2/livetv/discovery
环球电视,http://live-cdn.xzxwhcb.com/hls/sn88wrar.m3u8
莲花卫视,http://live-rtmp.macaulotustv.com/lotustv/5562e9e4d409d24c9600075c.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳视高清,http://61.244.22.4/ch6/hd_ch6.live/playlist.m3u8
澳视体育,http://61.244.22.4/ch4/sport_ch4.live/playlist.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playlist.m3u8
澳视卫星,http://61.244.22.4/ch3/ch3.live/chunklist_w30461384.m3u8
澳门Macau,http://61.244.22.4/ch2/_definst_/ch2.live/playlist.m3u8
澳门有线1台,http://202.175.127.77/live/show/ch1/index.m3u8
澳门互动新闻台,http://202.175.127.77/live/show/ch2/index.m3u8
J2,https://pl0-hls.live.huajiao.com/live_huajiao_v2/3c737b5e1efb1d023101be3fa83dfedf/playlist.m3u8
翡翠台,https://pl0-hls.live.huajiao.com/live_huajiao_v2/0b35946cb77b8e0f3e430ca06310d6c5/playlist.m3u8
有线新闻台,https://hdl0903.plures.net/onlive/08381d7395036bf1a7d3ac2f38080b58.flv
有线电影台,https://hdl0903.plures.net/onlive/e6e82a9c60357b57580f9d30da4a2851.flv
无线新闻台,http://wowza-live.edge-global.akamai.tvb.com/newslive/smil:mobilehd_inews.smil/playlist.m3u8?hdnea=st=1587455645~exp=1587542045~acl=/newslive/smil:mobilehd_inews.smil/*~hmac=7175d0a6cf6d85137218e360bb41dfb1c0e74a3560d7e0b131ad72589ead0bd0
无线财经台,http://wowza-live.edge-global.akamai.tvb.com/newslive/smil:mobilehd_finance.smil/playlist.m3u8?hdnea=st=1587455649~exp=1587542049~acl=/newslive/smil:mobilehd_finance.smil/*~hmac=1278911dd5a90fcf5baabf43bbef0359d56354d6b89318279804af5da84ad554
耀才财经台,http://202.69.69.180:443/webcast/bshdlive-mobile/playlist.m3u8
TVBS,rtmp://vrlivegs.stream.moguv.com/live/tvbs
中视,https://hdl0903.plures.net/onlive/58de0a147aa8b89fe04efc57ef6e31ec.flv
华视,https://hdl0903.plures.net/onlive/27b7e055b0ecf94566c733834f0eb0d6.flv
公视,https://hdl0903.plures.net/onlive/319aee9be0439b2247734427542bae7d.flv
民视,https://hdl0903.plures.net/onlive/065c58baaca3d89f732950502b6a6020.flv
台视,https://hdl0903.plures.net/onlive/e712ccf489e8e1998480e6120017cfd3.flv
中天新闻台,rtmp://vrlivegs.stream.moguv.com/live/ztxw
八大综合台,https://hdl0903.plures.net/onlive/6414c823286532a0c8c1b17f9e80c7ef.flv#http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=48
星卫电影台,https://hdl0903.plures.net/onlive/785a8e5374cccb96cc938f1ab3e27fa1.flv#http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=105
东森电影台,https://hdl0903.plures.net/onlive/6a832f66c6f5540caea1e726ce85c0d0.flv#http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=69
东森新闻台,rtmp://vrlivegs.stream.moguv.com/live/dsxw
非凡视讯-港澳台*,Hello World!很开心是不是，娱乐下。代码均来自网络，一切问题概不负责！
凤凰中文,http://qlive.fengshows.cn/live720p/PCC.flv
凤凰资讯,http://qlive.fengshows.cn/live720p/PIN.flv
凤凰香港,http://qlive.fengshows.cn/live720p/PHK.flv
ViuTV,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=3
香港有线新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=4
香港有线新闻台2,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=5
TVB无线新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=7
TVB无线新闻台2,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=8
TVB 明珠台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=10
TVB J2,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=11
TVB星河,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=13
NOW新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=14
港台电视31,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=15
港台电视32,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=16
中天新闻(HD),http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=18
TVBS新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=20
寰宇新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=21
寰宇新闻台2,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=22
台视新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=24
民视新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=26
壹新闻,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=27
非凡新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=29
三立新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=30
三立iNEWS,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=31
中视HD,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=33
台视HD,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=34
民视HD,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=35
华视HD,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=36
公视HD,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=37
三立台湾台(HD),http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=39
三立都会台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=40
三立综合台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=41
三立戏剧台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=42
TVBS HD,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=44
TVBS欢乐台(HD),http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=45
TVBS精彩(HD),http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=46
八大娱乐台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=49
八大戏剧台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=50
中天亚洲台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=54
中视菁采,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=56
中视经典,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=57
台视财经,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=60
民视台湾台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=62
民视第一台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=63
民视综艺,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=64
民视影剧,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=66
东森综合台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=67
东森财经新闻台,http://139.9.209.111/xgtw.php?vid=iptv2020&tid=wintv&id=68
